,origin,destination,departure_at,airline,flight_number,price,expires_at
582,MOW,SVX,2021-04-24T18:00:00Z,WZ,425,3689,2021-03-06T12:35:55Z
583,MOW,SVX,2021-04-25T18:00:00Z,WZ,425,4808,2021-03-05T17:07:55Z
584,MOW,SVX,2021-04-26T21:10:00Z,WZ,421,4528,2021-03-06T05:12:23Z
585,MOW,SVX,2021-04-27T08:20:00Z,DP,201,6707,2021-03-06T05:12:23Z
586,MOW,SVX,2021-04-28T07:00:00Z,U6,261,5098,2021-03-07T11:42:46Z
587,MOW,SVX,2021-04-29T05:25:00Z,U6,273,5129,2021-03-08T10:57:56Z
588,MOW,SVX,2021-04-30T21:10:00Z,WZ,421,4789,2021-03-08T05:00:17Z
589,MOW,SVX,2021-05-01T21:10:00Z,WZ,421,4095,2021-03-07T23:17:21Z
590,MOW,SVX,2021-05-02T09:25:00Z,SU,18,13915,2021-03-07T23:17:21Z
591,MOW,SVX,2021-05-03T21:10:00Z,WZ,421,4503,2021-03-06T20:51:20Z
592,MOW,SVX,2021-05-04T08:35:00Z,FV,6028,8029,2021-03-07T00:54:47Z
593,MOW,SVX,2021-05-05T21:10:00Z,WZ,421,4503,2021-03-06T14:25:22Z
594,MOW,SVX,2021-05-06T21:10:00Z,WZ,421,4789,2021-03-07T19:29:58Z
595,MOW,SVX,2021-05-07T21:10:00Z,WZ,421,4503,2021-03-08T11:21:31Z
596,MOW,SVX,2021-05-08T21:55:00Z,S7,1171,5340,2021-03-07T08:51:15Z
597,MOW,SVX,2021-05-09T20:45:00Z,SU,1408,8497,2021-03-07T08:51:15Z
598,MOW,SVX,2021-05-10T21:10:00Z,WZ,421,4095,2021-03-06T11:27:25Z
599,MOW,SVX,2021-05-11T21:10:00Z,WZ,421,4503,2021-03-06T20:51:12Z
600,MOW,SVX,2021-05-12T21:10:00Z,WZ,421,4097,2021-03-05T18:21:20Z
601,MOW,SVX,2021-05-13T21:10:00Z,WZ,421,4503,2021-03-07T12:47:28Z
602,MOW,SVX,2021-05-14T04:00:00Z,7R,119,14340,2021-03-07T12:47:28Z
603,MOW,SVX,2021-05-16T21:10:00Z,WZ,421,4095,2021-03-07T02:24:44Z
604,MOW,SVX,2021-05-17T21:10:00Z,WZ,421,4503,2021-03-05T18:37:35Z
605,MOW,SVX,2021-05-18T20:30:00Z,N4,173,5114,2021-03-07T14:50:34Z
606,MOW,SVX,2021-05-19T21:10:00Z,WZ,421,4070,2021-03-08T10:03:07Z
607,MOW,SVX,2021-05-20T21:10:00Z,WZ,421,4095,2021-03-06T13:15:08Z
608,MOW,SVX,2021-05-21T04:00:00Z,7R,119,13388,2021-03-06T13:15:08Z
609,MOW,SVX,2021-05-22T21:10:00Z,WZ,421,4727,2021-03-06T09:05:32Z
610,MOW,SVX,2021-05-25T21:10:00Z,WZ,421,5398,2021-03-06T07:15:23Z
611,MOW,SVX,2021-05-28T20:30:00Z,N4,173,5541,2021-03-06T13:10:15Z
612,MOW,SVX,2021-05-29T07:00:00Z,U6,261,6180,2021-03-06T15:51:17Z
613,MOW,SVX,2021-05-30T05:25:00Z,U6,273,6180,2021-03-08T09:40:55Z
614,MOW,SVX,2021-05-31T20:30:00Z,N4,173,5437,2021-03-06T15:29:31Z
615,MOW,SVX,2021-06-01T21:45:00Z,SU,1196,19049,2021-03-06T15:40:26Z
616,MOW,SVX,2021-06-02T20:30:00Z,N4,173,6049,2021-03-06T15:41:40Z
617,MOW,SVX,2021-06-04T17:20:00Z,U6,263,6180,2021-03-08T06:59:30Z
618,MOW,SVX,2021-06-05T20:30:00Z,N4,173,6171,2021-03-06T15:26:58Z
619,MOW,SVX,2021-06-06T21:35:00Z,S7,2609,28159,2021-03-06T13:50:06Z
620,MOW,SVX,2021-06-07T20:30:00Z,N4,173,6120,2021-03-08T06:54:16Z
621,MOW,SVX,2021-06-08T14:45:00Z,U6,299,6180,2021-03-07T12:02:16Z
622,MOW,SVX,2021-06-10T14:45:00Z,U6,299,6180,2021-03-08T06:19:16Z
623,MOW,SVX,2021-06-11T10:20:00Z,U6,269,6180,2021-03-08T07:30:00Z
624,MOW,SVX,2021-06-12T20:55:00Z,DP,405,6178,2021-03-06T09:44:02Z
625,MOW,SVX,2021-06-13T22:55:00Z,SU,1436,14892,2021-03-07T06:54:58Z
626,MOW,SVX,2021-06-14T20:30:00Z,N4,173,6165,2021-03-08T08:41:43Z
627,MOW,SVX,2021-06-15T10:20:00Z,U6,269,6180,2021-03-06T08:34:56Z
628,MOW,SVX,2021-06-16T20:30:00Z,N4,173,6120,2021-03-07T20:16:23Z
629,MOW,SVX,2021-06-17T05:25:00Z,U6,273,6180,2021-03-07T05:38:59Z
630,MOW,SVX,2021-06-18T14:45:00Z,U6,299,6180,2021-03-07T08:59:44Z
631,MOW,SVX,2021-06-23T22:55:00Z,SU,1436,14892,2021-03-05T20:37:38Z
632,MOW,SVX,2021-06-24T19:00:00Z,U6,265,6180,2021-03-07T10:40:36Z
633,MOW,SVX,2021-06-25T05:25:00Z,U6,273,6180,2021-03-07T13:52:43Z
634,MOW,SVX,2021-06-26T19:00:00Z,U6,265,6180,2021-03-06T09:41:00Z
635,MOW,SVX,2021-06-29T22:55:00Z,SU,1436,8497,2021-03-08T06:13:31Z
636,MOW,SVX,2021-06-30T20:45:00Z,U6,271,6180,2021-03-08T06:13:31Z
637,MOW,SVX,2021-07-01T20:45:00Z,U6,271,6180,2021-03-06T11:24:42Z
638,MOW,SVX,2021-07-02T19:00:00Z,U6,265,6180,2021-03-08T09:02:07Z
639,MOW,SVX,2021-07-05T20:45:00Z,U6,271,6180,2021-03-06T10:04:44Z
640,MOW,SVX,2021-07-07T22:55:00Z,SU,1436,8497,2021-03-05T16:26:50Z
641,MOW,SVX,2021-07-08T14:45:00Z,U6,299,6180,2021-03-05T16:26:50Z
642,MOW,SVX,2021-07-09T21:45:00Z,SU,1196,14892,2021-03-06T05:33:09Z
643,MOW,SVX,2021-07-10T19:00:00Z,U6,265,6180,2021-03-06T05:33:09Z
644,MOW,SVX,2021-07-15T05:25:00Z,U6,273,6180,2021-03-07T16:54:35Z
645,MOW,SVX,2021-07-16T05:25:00Z,U6,273,6180,2021-03-06T19:55:05Z
646,MOW,SVX,2021-07-17T07:00:00Z,U6,261,6180,2021-03-07T11:01:37Z
647,MOW,SVX,2021-07-18T21:45:00Z,DP,4437,27900,2021-03-06T16:18:28Z
648,MOW,SVX,2021-07-19T07:00:00Z,U6,261,6180,2021-03-06T16:18:28Z
649,MOW,SVX,2021-07-20T05:25:00Z,U6,273,6180,2021-03-05T17:43:11Z
650,MOW,SVX,2021-07-23T05:25:00Z,U6,273,6180,2021-03-08T05:29:36Z
651,MOW,SVX,2021-07-26T05:25:00Z,U6,273,6180,2021-03-07T10:06:01Z
652,MOW,SVX,2021-07-27T20:45:00Z,U6,271,6180,2021-03-06T15:51:30Z
653,MOW,SVX,2021-07-28T14:45:00Z,U6,299,6180,2021-03-07T10:05:06Z
654,MOW,SVX,2021-07-31T10:20:00Z,U6,269,6180,2021-03-07T14:52:05Z
655,MOW,SVX,2021-08-01T17:20:00Z,U6,263,6180,2021-03-06T14:59:40Z
656,MOW,SVX,2021-08-02T19:00:00Z,U6,265,6180,2021-03-08T07:55:01Z
657,MOW,SVX,2021-08-03T05:25:00Z,U6,273,6180,2021-03-06T08:17:49Z
658,MOW,SVX,2021-08-05T17:20:00Z,U6,263,5930,2021-03-07T16:36:49Z
659,MOW,SVX,2021-08-06T14:45:00Z,U6,299,6180,2021-03-06T11:49:52Z
660,MOW,SVX,2021-08-07T21:45:00Z,SU,1196,22646,2021-03-08T09:16:12Z
661,MOW,SVX,2021-08-08T19:00:00Z,U6,265,6180,2021-03-08T11:49:50Z
662,MOW,SVX,2021-08-09T14:45:00Z,U6,299,6180,2021-03-05T16:40:45Z
663,MOW,SVX,2021-08-12T05:25:00Z,U6,273,6180,2021-03-08T11:42:57Z
664,MOW,SVX,2021-08-16T05:25:00Z,U6,273,6180,2021-03-06T13:42:27Z
665,MOW,SVX,2021-08-20T14:45:00Z,U6,299,6180,2021-03-05T16:30:07Z
666,MOW,SVX,2021-08-23T21:45:00Z,SU,1196,14892,2021-03-06T16:15:24Z
667,MOW,SVX,2021-08-24T19:00:00Z,U6,265,6180,2021-03-06T16:15:24Z
668,MOW,SVX,2021-08-27T05:25:00Z,U6,273,6180,2021-03-07T04:47:29Z
669,MOW,SVX,2021-09-07T05:25:00Z,U6,273,6180,2021-03-07T13:37:46Z
670,MOW,SVX,2021-09-09T07:00:00Z,U6,261,6180,2021-03-05T19:47:12Z
671,MOW,SVX,2021-09-15T22:55:00Z,SU,1436,14892,2021-03-06T06:40:14Z
672,MOW,SVX,2021-09-16T10:20:00Z,U6,269,6180,2021-03-06T06:40:14Z
673,MOW,SVX,2021-09-17T21:45:00Z,SU,1196,14892,2021-03-06T16:38:40Z
674,MOW,SVX,2021-09-18T14:45:00Z,U6,299,6180,2021-03-06T16:38:40Z
675,MOW,SVX,2021-09-19T23:50:00Z,TK,412,43423,2021-03-07T07:51:12Z
676,MOW,SVX,2021-09-20T17:20:00Z,U6,263,6180,2021-03-07T07:51:12Z
677,MOW,SVX,2021-09-29T20:55:00Z,DP,405,3546,2021-03-05T20:28:26Z
678,MOW,SVX,2021-10-01T20:30:00Z,N4,173,5856,2021-03-06T17:52:15Z
679,MOW,SVX,2021-10-08T20:30:00Z,N4,173,6170,2021-03-07T23:51:05Z
680,MOW,SVX,2021-10-26T21:45:00Z,SU,1196,19794,2021-03-05T18:08:42Z
681,MOW,SVX,2021-10-27T20:30:00Z,N4,173,6110,2021-03-07T21:26:46Z
682,MOW,SVX,2021-12-02T21:45:00Z,S7,1171,11878,2021-03-06T10:10:50Z
683,MOW,SVX,2021-12-03T17:20:00Z,U6,263,5680,2021-03-06T10:10:50Z
684,MOW,SVX,2021-12-19T21:45:00Z,S7,1171,13794,2021-03-06T21:45:28Z
685,MOW,SVX,2021-12-20T05:25:00Z,U6,273,5756,2021-03-06T21:45:28Z
686,MOW,SVX,2022-01-03T14:35:00Z,SU,1414,6552,2021-03-07T18:19:48Z
687,MOW,SVX,2022-01-26T21:45:00Z,S7,1171,5910,2021-03-07T11:12:24Z
688,MOW,SVX,2022-01-27T18:20:00Z,SU,1406,20199,2021-03-07T11:12:24Z
689,MOW,SVX,2022-02-13T21:45:00Z,S7,1171,5910,2021-03-06T05:54:07Z
690,MOW,SVX,2022-02-14T11:35:00Z,S7,1175,5910,2021-03-07T06:15:00Z
691,MOW,SVX,2022-02-15T21:45:00Z,S7,1171,5910,2021-03-06T09:55:48Z
692,MOW,SVX,2022-02-16T08:05:00Z,BT,425,41421,2021-03-06T09:55:48Z
693,LED,MOW,2021-03-05T18:05:00Z,S7,1018,6062,2021-03-05T18:05:00Z
694,LED,MOW,2021-03-06T19:25:00Z,DP,208,2570,2021-03-06T19:25:00Z
695,LED,MOW,2021-03-07T04:00:00Z,DP,204,2766,2021-03-07T04:00:00Z
696,LED,MOW,2021-03-08T04:00:00Z,DP,204,3480,2021-03-07T15:03:52Z
697,LED,MOW,2021-03-09T18:00:00Z,DP,210,2932,2021-03-08T07:22:53Z
698,LED,MOW,2021-03-10T10:00:00Z,UT,370,2590,2021-03-06T00:37:07Z
699,LED,MOW,2021-03-11T19:00:00Z,DP,208,2463,2021-03-08T11:16:17Z
700,LED,MOW,2021-03-12T03:00:00Z,U6,9801,2238,2021-03-08T11:19:00Z
701,LED,MOW,2021-03-13T18:00:00Z,DP,210,2573,2021-03-08T10:56:46Z
702,LED,MOW,2021-03-14T10:00:00Z,UT,370,2990,2021-03-06T19:08:06Z
703,LED,MOW,2021-03-15T10:00:00Z,UT,370,2590,2021-03-05T19:08:35Z
704,LED,MOW,2021-03-16T10:00:00Z,UT,370,2590,2021-03-06T20:04:51Z
705,LED,MOW,2021-03-17T10:00:00Z,UT,370,2590,2021-03-07T13:40:56Z
706,LED,MOW,2021-03-18T10:00:00Z,UT,370,2590,2021-03-07T08:04:12Z
707,LED,MOW,2021-03-19T03:00:00Z,U6,9801,2238,2021-03-08T11:30:56Z
708,LED,MOW,2021-03-20T10:00:00Z,UT,370,2590,2021-03-08T08:00:40Z
709,LED,MOW,2021-03-21T17:30:00Z,UT,382,2590,2021-03-08T09:23:43Z
710,LED,MOW,2021-03-22T10:00:00Z,UT,370,2590,2021-03-08T11:28:44Z
711,LED,MOW,2021-03-23T10:00:00Z,UT,370,2590,2021-03-06T10:43:45Z
712,LED,MOW,2021-03-24T10:00:00Z,UT,370,2590,2021-03-07T13:42:19Z
713,LED,MOW,2021-03-25T10:00:00Z,UT,370,2590,2021-03-08T09:59:20Z
714,LED,MOW,2021-03-26T10:00:00Z,UT,370,2590,2021-03-07T13:00:21Z
715,LED,MOW,2021-03-27T10:00:00Z,UT,370,2590,2021-03-07T17:44:35Z
716,LED,MOW,2021-03-28T09:55:00Z,UT,370,2590,2021-03-06T13:37:33Z
717,LED,MOW,2021-03-29T09:55:00Z,UT,370,2590,2021-03-07T11:06:54Z
718,LED,MOW,2021-03-30T09:55:00Z,UT,370,2590,2021-03-06T19:15:40Z
719,LED,MOW,2021-03-31T09:55:00Z,UT,370,2590,2021-03-08T09:17:13Z
720,LED,MOW,2021-04-01T09:55:00Z,UT,370,2590,2021-03-07T18:50:36Z
721,LED,MOW,2021-04-02T09:55:00Z,UT,370,2590,2021-03-08T11:25:45Z
722,LED,MOW,2021-04-03T09:55:00Z,UT,370,2590,2021-03-07T00:46:51Z
723,LED,MOW,2021-04-04T09:55:00Z,UT,370,2590,2021-03-06T15:53:25Z
724,LED,MOW,2021-04-05T09:55:00Z,UT,370,2590,2021-03-07T15:53:48Z
725,LED,MOW,2021-04-06T09:55:00Z,UT,370,2590,2021-03-06T16:32:10Z
726,LED,MOW,2021-04-07T09:55:00Z,UT,370,2590,2021-03-07T08:43:44Z
727,LED,MOW,2021-04-08T09:55:00Z,UT,370,2590,2021-03-08T08:41:58Z
728,LED,MOW,2021-04-09T09:55:00Z,UT,370,2590,2021-03-07T13:12:29Z
729,LED,MOW,2021-04-10T09:55:00Z,UT,370,2590,2021-03-07T19:00:49Z
730,LED,MOW,2021-04-11T09:55:00Z,UT,370,2590,2021-03-07T08:37:15Z
731,LED,MOW,2021-04-12T09:55:00Z,UT,370,2590,2021-03-07T12:25:06Z
732,LED,MOW,2021-04-13T09:55:00Z,UT,370,2590,2021-03-07T06:04:28Z
733,LED,MOW,2021-04-14T09:55:00Z,UT,370,2590,2021-03-08T07:53:48Z
734,LED,MOW,2021-04-15T09:55:00Z,UT,370,2590,2021-03-07T17:37:00Z
735,LED,MOW,2021-04-16T09:55:00Z,UT,370,2590,2021-03-07T21:01:27Z
736,LED,MOW,2021-04-17T09:55:00Z,UT,370,2590,2021-03-08T08:36:41Z
737,LED,MOW,2021-04-18T09:55:00Z,UT,370,2590,2021-03-06T12:30:18Z
738,LED,MOW,2021-04-19T09:55:00Z,UT,370,2590,2021-03-07T09:53:21Z
739,LED,MOW,2021-04-20T09:55:00Z,UT,370,2590,2021-03-06T07:16:07Z
740,LED,MOW,2021-04-21T09:55:00Z,UT,370,2590,2021-03-07T15:45:00Z
741,LED,MOW,2021-04-22T09:55:00Z,UT,370,2590,2021-03-06T18:01:32Z
742,LED,MOW,2021-04-23T09:55:00Z,UT,370,2590,2021-03-07T20:30:27Z
743,LED,MOW,2021-04-24T09:55:00Z,UT,370,2590,2021-03-06T08:02:03Z
744,LED,MOW,2021-04-25T09:55:00Z,UT,370,2590,2021-03-07T12:50:07Z
745,LED,MOW,2021-04-26T09:55:00Z,UT,370,2590,2021-03-05T16:40:16Z
746,LED,MOW,2021-04-27T09:55:00Z,UT,370,2590,2021-03-07T11:45:40Z
747,LED,MOW,2021-04-28T09:55:00Z,UT,370,2590,2021-03-07T12:49:52Z
748,LED,MOW,2021-04-29T09:55:00Z,UT,370,2628,2021-03-06T16:24:43Z
749,LED,MOW,2021-04-30T09:55:00Z,UT,370,2990,2021-03-07T16:11:59Z
750,LED,MOW,2021-05-01T04:55:00Z,UT,490,2590,2021-03-07T11:00:48Z
751,LED,MOW,2021-05-02T04:55:00Z,UT,490,2629,2021-03-06T18:11:40Z
752,LED,MOW,2021-05-03T04:55:00Z,UT,490,2990,2021-03-07T08:42:01Z
753,LED,MOW,2021-05-04T04:55:00Z,UT,490,2590,2021-03-07T08:15:17Z
754,LED,MOW,2021-05-06T04:55:00Z,UT,490,2590,2021-03-08T09:09:31Z
755,LED,MOW,2021-05-07T04:55:00Z,UT,490,2590,2021-03-07T15:40:38Z
756,LED,MOW,2021-05-08T04:55:00Z,UT,490,2590,2021-03-07T21:33:15Z
757,LED,MOW,2021-05-09T09:55:00Z,UT,370,2990,2021-03-08T10:21:10Z
758,LED,MOW,2021-05-10T04:55:00Z,UT,490,2990,2021-03-08T05:41:39Z
759,LED,MOW,2021-05-11T04:55:00Z,UT,490,2590,2021-03-07T19:42:23Z
760,LED,MOW,2021-05-12T04:55:00Z,UT,490,2590,2021-03-08T10:26:12Z
761,LED,MOW,2021-05-13T04:55:00Z,UT,490,2590,2021-03-07T10:39:59Z
762,LED,MOW,2021-05-14T04:55:00Z,UT,490,2590,2021-03-07T15:23:05Z
763,LED,MOW,2021-05-15T04:55:00Z,UT,490,2590,2021-03-07T08:43:28Z
764,LED,MOW,2021-05-16T04:55:00Z,UT,490,3911,2021-03-07T08:14:03Z
765,LED,MOW,2021-05-17T04:55:00Z,UT,490,2590,2021-03-07T19:51:23Z
766,LED,MOW,2021-05-18T04:55:00Z,UT,490,2590,2021-03-07T10:14:24Z
767,LED,MOW,2021-05-20T04:55:00Z,UT,490,2990,2021-03-07T18:09:16Z
768,LED,MOW,2021-05-21T09:55:00Z,UT,370,2990,2021-03-06T21:28:32Z
769,LED,MOW,2021-05-22T09:55:00Z,UT,370,3390,2021-03-06T09:44:44Z
770,LED,MOW,2021-05-23T04:55:00Z,UT,490,3049,2021-03-06T15:29:20Z
771,LED,MOW,2021-05-24T04:55:00Z,UT,490,2590,2021-03-07T05:44:23Z
772,LED,MOW,2021-05-25T04:55:00Z,UT,490,3390,2021-03-07T19:31:21Z
773,LED,MOW,2021-05-26T09:55:00Z,UT,370,4190,2021-03-05T22:00:13Z
774,LED,MOW,2021-05-27T04:55:00Z,UT,490,3038,2021-03-06T12:54:34Z
775,LED,MOW,2021-05-28T09:55:00Z,UT,370,3038,2021-03-06T15:57:25Z
776,LED,MOW,2021-05-29T09:55:00Z,UT,370,2990,2021-03-07T22:28:56Z
777,LED,MOW,2021-05-30T09:55:00Z,UT,370,3390,2021-03-06T08:17:38Z
778,LED,MOW,2021-06-01T04:55:00Z,UT,490,3390,2021-03-07T10:43:39Z
779,LED,MOW,2021-06-02T04:55:00Z,UT,490,4190,2021-03-07T17:41:56Z
780,LED,MOW,2021-06-03T05:00:00Z,DP,206,4900,2021-03-05T16:32:50Z
781,LED,MOW,2021-06-04T04:55:00Z,UT,490,4190,2021-03-08T01:02:57Z
782,LED,MOW,2021-06-05T04:55:00Z,UT,490,4282,2021-03-08T06:43:09Z
783,LED,MOW,2021-06-10T21:05:00Z,DP,559,9252,2021-03-08T09:02:41Z
784,LED,MOW,2021-06-11T04:55:00Z,UT,490,4190,2021-03-08T09:02:41Z
785,LED,MOW,2021-06-12T04:55:00Z,UT,490,4190,2021-03-08T07:26:05Z
786,LED,MOW,2021-06-13T04:55:00Z,UT,490,4190,2021-03-08T07:35:46Z
787,LED,MOW,2021-06-15T04:55:00Z,UT,490,4190,2021-03-06T20:46:15Z
788,LED,MOW,2021-06-16T04:55:00Z,UT,490,4190,2021-03-07T21:16:21Z
789,LED,MOW,2021-06-18T03:05:00Z,FV,6009,4940,2021-03-06T07:28:27Z
790,LED,MOW,2021-06-19T04:55:00Z,UT,490,4190,2021-03-07T11:37:03Z
791,LED,MOW,2021-06-20T04:55:00Z,UT,490,4190,2021-03-06T20:01:23Z
792,LED,MOW,2021-06-21T08:40:00Z,FV,6013,4940,2021-03-06T10:29:47Z
793,LED,MOW,2021-06-24T22:45:00Z,TK,404,27599,2021-03-07T22:04:36Z
794,LED,MOW,2021-06-25T04:55:00Z,UT,490,4190,2021-03-07T22:04:36Z
795,LED,MOW,2021-06-30T21:30:00Z,FV,6411,10485,2021-03-05T15:31:14Z
796,LED,MOW,2021-07-01T06:05:00Z,FV,6027,4940,2021-03-05T22:15:36Z
797,LED,MOW,2021-07-02T04:55:00Z,UT,490,4190,2021-03-07T14:23:34Z
798,LED,MOW,2021-07-08T11:15:00Z,FV,6029,4940,2021-03-05T14:46:57Z
799,LED,MOW,2021-07-09T04:55:00Z,UT,490,4190,2021-03-07T12:36:25Z
800,LED,MOW,2021-07-10T04:55:00Z,UT,490,4190,2021-03-07T19:30:06Z
801,LED,MOW,2021-07-12T04:55:00Z,UT,490,4250,2021-03-07T02:00:58Z
802,LED,MOW,2021-07-13T04:55:00Z,UT,490,4190,2021-03-08T08:17:10Z
803,LED,MOW,2021-07-14T16:15:00Z,FV,6023,4940,2021-03-05T21:03:03Z
804,LED,MOW,2021-07-15T04:55:00Z,UT,490,4190,2021-03-07T11:47:15Z
805,LED,MOW,2021-07-16T03:05:00Z,FV,6009,4940,2021-03-05T18:41:43Z
806,LED,MOW,2021-07-17T04:55:00Z,UT,490,4250,2021-03-07T08:40:26Z
807,LED,MOW,2021-07-18T04:55:00Z,UT,490,4190,2021-03-07T15:34:20Z
808,LED,MOW,2021-07-24T04:55:00Z,UT,490,4190,2021-03-07T07:38:53Z
809,LED,MOW,2021-07-26T04:55:00Z,UT,490,4190,2021-03-06T23:19:04Z
810,LED,MOW,2021-07-28T04:55:00Z,UT,490,4190,2021-03-07T12:41:49Z
811,LED,MOW,2021-07-31T04:55:00Z,UT,490,4190,2021-03-07T08:22:27Z
812,LED,MOW,2021-08-05T17:00:00Z,FV,6015,4940,2021-03-05T20:15:37Z
813,LED,MOW,2021-08-08T22:45:00Z,TK,404,36228,2021-03-05T19:48:24Z
814,LED,MOW,2021-08-09T05:05:00Z,FV,6017,4940,2021-03-05T19:48:24Z
815,LED,MOW,2021-08-10T04:55:00Z,UT,490,4190,2021-03-07T10:09:24Z
816,LED,MOW,2021-08-13T16:15:00Z,FV,6023,4940,2021-03-05T19:33:41Z
817,LED,MOW,2021-08-18T04:55:00Z,UT,490,4190,2021-03-07T09:37:40Z
818,LED,MOW,2021-08-19T04:55:00Z,UT,490,4190,2021-03-08T08:37:11Z
819,LED,MOW,2021-08-20T14:45:00Z,FV,6035,4940,2021-03-05T20:23:59Z
820,LED,MOW,2021-08-21T17:00:00Z,FV,6015,4940,2021-03-05T15:45:39Z
821,LED,MOW,2021-08-22T08:40:00Z,FV,6013,4940,2021-03-05T17:22:21Z
822,LED,MOW,2021-08-24T04:55:00Z,UT,490,4190,2021-03-06T17:53:06Z
823,LED,MOW,2021-08-28T14:45:00Z,FV,6035,4940,2021-03-08T06:50:56Z
824,LED,MOW,2021-08-31T21:05:00Z,DP,559,7987,2021-03-05T23:11:43Z
825,LED,MOW,2021-09-01T04:55:00Z,UT,490,4190,2021-03-07T13:13:35Z
826,LED,MOW,2021-09-03T19:50:00Z,FV,6021,4106,2021-03-07T19:06:18Z
827,LED,MOW,2021-09-06T21:30:00Z,FV,6411,25487,2021-03-06T20:24:08Z
828,LED,MOW,2021-09-07T14:10:00Z,S7,1014,3394,2021-03-06T20:24:08Z
829,LED,MOW,2021-09-11T16:30:00Z,S7,1016,3394,2021-03-07T13:07:33Z
830,LED,MOW,2021-09-12T14:10:00Z,S7,1014,3394,2021-03-07T13:03:16Z
831,LED,MOW,2021-09-16T17:55:00Z,S7,1018,3394,2021-03-05T20:19:57Z
832,LED,MOW,2021-09-17T14:10:00Z,S7,1014,3394,2021-03-05T18:42:12Z
833,LED,MOW,2021-09-25T06:55:00Z,S7,1006,3394,2021-03-06T18:49:51Z
834,LED,MOW,2021-09-26T06:55:00Z,S7,1006,3394,2021-03-06T18:02:29Z
835,LED,MOW,2021-10-20T21:30:00Z,FV,6411,12249,2021-03-06T05:36:31Z
836,LED,MOW,2021-10-21T13:00:00Z,U6,60,3133,2021-03-06T05:36:31Z
837,LED,MOW,2021-11-03T14:45:00Z,U6,80,3133,2021-03-07T20:43:37Z
838,LED,MOW,2021-11-25T13:00:00Z,U6,60,3133,2021-03-05T19:20:52Z
839,LED,MOW,2021-12-31T14:45:00Z,U6,80,3133,2021-03-05T21:53:40Z
840,LED,MOW,2022-01-07T13:00:00Z,U6,60,3781,2021-03-08T10:22:14Z
841,LED,MOW,2022-01-15T14:45:00Z,U6,80,3133,2021-03-06T21:01:47Z
842,LED,MOW,2022-01-19T14:45:00Z,U6,80,3133,2021-03-06T19:57:31Z
843,LED,MOW,2022-01-29T14:45:00Z,U6,80,3133,2021-03-06T16:06:12Z
844,LED,MOW,2022-02-02T14:45:00Z,U6,80,3133,2021-03-06T12:11:54Z
845,LED,MOW,2022-02-05T14:45:00Z,U6,80,3133,2021-03-08T08:27:30Z
846,LED,MOW,2022-02-12T14:45:00Z,U6,80,3133,2021-03-07T09:36:18Z
847,LED,MOW,2022-02-20T14:45:00Z,U6,80,3133,2021-03-05T16:53:51Z
848,LED,MOW,2022-02-28T02:20:00Z,S7,1024,4204,2021-03-08T08:53:00Z
849,LED,MOW,2022-03-01T03:05:00Z,BT,447,28375,2021-03-07T23:55:04Z
850,LED,KZN,2021-03-05T18:05:00Z,S7,1018,11354,2021-03-05T18:05:00Z
851,LED,KZN,2021-03-06T19:55:00Z,S7,1020,5996,2021-03-05T17:27:03Z
852,LED,KZN,2021-03-07T19:55:00Z,S7,1020,5996,2021-03-07T19:55:00Z
853,LED,KZN,2021-03-08T02:25:00Z,S7,1024,7486,2021-03-08T02:25:00Z
854,LED,KZN,2021-03-09T19:55:00Z,S7,1020,5871,2021-03-08T05:59:04Z
855,LED,KZN,2021-03-10T02:25:00Z,S7,1024,5912,2021-03-08T06:16:45Z
856,LED,KZN,2021-03-11T07:20:00Z,5N,597,5590,2021-03-07T16:12:17Z
857,LED,KZN,2021-03-12T04:30:00Z,7R,347,5500,2021-03-07T14:19:58Z
858,LED,KZN,2021-03-13T15:25:00Z,DP,547,5666,2021-03-07T19:39:12Z
859,LED,KZN,2021-03-14T11:40:00Z,S7,1012,5984,2021-03-06T11:45:05Z
860,LED,KZN,2021-03-15T11:40:00Z,S7,1012,5983,2021-03-06T15:13:32Z
861,LED,KZN,2021-03-16T15:25:00Z,DP,547,5253,2021-03-07T20:59:25Z
862,LED,KZN,2021-03-17T15:25:00Z,DP,547,5662,2021-03-06T18:07:51Z
863,LED,KZN,2021-03-18T02:25:00Z,S7,1024,5973,2021-03-08T12:10:27Z
864,LED,KZN,2021-03-19T19:55:00Z,S7,1020,5912,2021-03-08T05:48:15Z
865,LED,KZN,2021-03-20T17:10:00Z,S7,1016,5984,2021-03-08T09:50:20Z
866,LED,KZN,2021-03-21T06:00:00Z,FV,6027,7154,2021-03-06T06:49:24Z
867,LED,KZN,2021-03-22T17:55:00Z,S7,1018,5904,2021-03-08T12:06:41Z
868,LED,KZN,2021-03-23T07:20:00Z,S7,1006,5996,2021-03-08T07:31:08Z
869,LED,KZN,2021-03-24T15:25:00Z,DP,547,5667,2021-03-08T11:04:40Z
870,LED,KZN,2021-03-25T15:25:00Z,DP,547,5663,2021-03-07T19:52:50Z
871,LED,KZN,2021-03-26T07:20:00Z,S7,1006,5983,2021-03-07T07:23:54Z
872,LED,KZN,2021-03-27T15:25:00Z,DP,547,5667,2021-03-08T08:10:50Z
873,LED,KZN,2021-03-28T15:25:00Z,DP,547,5658,2021-03-07T08:38:52Z
874,LED,KZN,2021-03-29T15:25:00Z,DP,547,5147,2021-03-05T15:33:39Z
