origin,destination,departure_at,airline,flight_number,price,expires_at,requested_at
LED,AER,2021-09-06T04:10:00Z,DP,204,9914,2021-03-08T03:38:52Z,21-03-06T16:05:28Z
LED,AER,2021-09-07T04:10:00Z,DP,204,10017,2021-03-07T13:50:52Z,21-03-06T16:05:28Z
LED,AER,2021-09-08T20:15:00Z,5N,511,9985,2021-03-09T07:31:06Z,21-03-06T16:05:28Z
LED,AER,2021-09-09T05:55:00Z,5N,545,10071,2021-03-09T09:57:32Z,21-03-06T16:05:28Z
LED,AER,2021-09-10T06:00:00Z,FV,6563,10310,2021-03-09T12:32:19Z,21-03-06T16:05:28Z
LED,AER,2021-09-11T17:15:00Z,DP,305,10072,2021-03-07T05:14:58Z,21-03-06T16:05:28Z
LED,AER,2021-09-12T05:55:00Z,5N,545,10283,2021-03-07T05:16:33Z,21-03-06T16:05:28Z
LED,AER,2021-09-13T13:35:00Z,WZ,735,9975,2021-03-07T16:27:15Z,21-03-06T16:05:28Z
LED,AER,2021-09-14T13:35:00Z,WZ,735,10092,2021-03-08T14:41:20Z,21-03-06T16:05:28Z
LED,AER,2021-09-15T13:35:00Z,WZ,735,10000,2021-03-07T14:04:39Z,21-03-06T16:05:28Z
LED,AER,2021-09-16T13:35:00Z,WZ,735,9664,2021-03-07T18:47:11Z,21-03-06T16:05:28Z
LED,AER,2021-09-17T13:35:00Z,WZ,735,10054,2021-03-08T14:43:57Z,21-03-06T16:05:28Z
LED,AER,2021-09-18T13:35:00Z,WZ,735,9642,2021-03-07T16:06:55Z,21-03-06T16:05:28Z
LED,AER,2021-09-19T13:35:00Z,WZ,735,10042,2021-03-08T18:37:11Z,21-03-06T16:05:28Z
LED,AER,2021-09-20T05:55:00Z,5N,545,9600,2021-03-08T13:21:23Z,21-03-06T16:05:28Z
LED,AER,2021-09-21T13:35:00Z,WZ,735,8786,2021-03-08T09:36:54Z,21-03-06T16:05:28Z
LED,AER,2021-09-22T05:55:00Z,5N,545,9600,2021-03-09T07:42:48Z,21-03-06T16:05:28Z
LED,AER,2021-09-23T02:45:00Z,U6,547,10155,2021-03-07T10:09:31Z,21-03-06T16:05:28Z
LED,AER,2021-09-24T05:55:00Z,5N,545,9600,2021-03-06T18:29:31Z,21-03-06T16:05:28Z
LED,AER,2021-09-25T05:55:00Z,5N,545,9600,2021-03-06T18:23:49Z,21-03-06T16:05:28Z
LED,AER,2021-09-26T05:55:00Z,5N,545,8858,2021-03-06T17:31:24Z,21-03-06T16:05:28Z
LED,AER,2021-09-27T17:00:00Z,DP,305,9957,2021-03-06T19:39:15Z,21-03-06T16:05:28Z
LED,AER,2021-09-28T05:55:00Z,5N,545,8940,2021-03-08T10:22:17Z,21-03-06T16:05:28Z
LED,AER,2021-09-29T05:55:00Z,5N,545,9600,2021-03-06T19:44:50Z,21-03-06T16:05:28Z
LED,AER,2021-10-01T12:20:00Z,S7,1012,8922,2021-03-06T21:12:57Z,21-03-06T16:05:28Z
LED,AER,2021-10-02T19:25:00Z,S7,1020,7012,2021-03-06T19:55:11Z,21-03-06T16:05:28Z
LED,AER,2021-10-03T06:55:00Z,S7,1006,7012,2021-03-08T17:06:02Z,21-03-06T16:05:28Z
LED,AER,2021-10-04T12:20:00Z,S7,1012,7012,2021-03-09T06:00:17Z,21-03-06T16:05:28Z
LED,AER,2021-10-05T14:10:00Z,S7,1014,7012,2021-03-07T13:35:44Z,21-03-06T16:05:28Z
LED,AER,2021-10-07T12:20:00Z,S7,1012,7012,2021-03-06T17:53:14Z,21-03-06T16:05:28Z
LED,AER,2021-10-08T05:55:00Z,5N,545,8889,2021-03-06T17:18:09Z,21-03-06T16:05:28Z
LED,AER,2021-10-09T19:25:00Z,S7,1020,7012,2021-03-07T06:10:31Z,21-03-06T16:05:28Z
LED,AER,2021-10-10T12:20:00Z,S7,1012,7012,2021-03-08T16:00:21Z,21-03-06T16:05:28Z
LED,AER,2021-10-11T06:55:00Z,S7,1006,7012,2021-03-06T18:05:33Z,21-03-06T16:05:28Z
LED,AER,2021-10-13T06:55:00Z,S7,1006,7012,2021-03-07T15:06:04Z,21-03-06T16:05:28Z
LED,AER,2021-10-14T06:55:00Z,S7,1006,7012,2021-03-07T07:58:21Z,21-03-06T16:05:28Z
LED,AER,2021-10-16T19:25:00Z,S7,1020,7012,2021-03-08T05:17:53Z,21-03-06T16:05:28Z
LED,AER,2021-10-17T16:30:00Z,S7,1016,7012,2021-03-07T18:40:31Z,21-03-06T16:05:28Z
LED,AER,2021-10-20T06:55:00Z,S7,1006,7012,2021-03-07T15:26:56Z,21-03-06T16:05:28Z
LED,AER,2021-10-21T14:10:00Z,S7,1014,7012,2021-03-08T22:26:20Z,21-03-06T16:05:28Z
LED,AER,2021-10-22T05:55:00Z,5N,545,8919,2021-03-09T12:35:22Z,21-03-06T16:05:28Z
LED,AER,2021-10-23T13:00:00Z,U6,60,9131,2021-03-09T05:57:59Z,21-03-06T16:05:28Z
LED,AER,2021-10-24T13:00:00Z,U6,60,9131,2021-03-09T06:01:02Z,21-03-06T16:05:28Z
LED,AER,2021-10-25T06:55:00Z,S7,1006,7012,2021-03-07T10:29:00Z,21-03-06T16:05:28Z
LED,AER,2021-10-27T02:20:00Z,S7,1026,8922,2021-03-07T15:06:53Z,21-03-06T16:05:28Z
LED,AER,2021-11-01T09:20:00Z,S7,1010,10234,2021-03-09T06:22:33Z,21-03-06T16:05:28Z
LED,AER,2021-11-03T17:10:00Z,S7,1016,9226,2021-03-06T19:02:19Z,21-03-06T16:05:28Z
LED,AER,2021-11-04T11:40:00Z,S7,1012,7012,2021-03-06T19:02:55Z,21-03-06T16:05:28Z
LED,AER,2021-11-09T02:20:00Z,S7,1024,7242,2021-03-08T05:35:36Z,21-03-06T16:05:28Z
LED,AER,2021-11-12T17:10:00Z,S7,1016,7012,2021-03-09T08:06:54Z,21-03-06T16:05:28Z
LED,AER,2021-11-15T07:20:00Z,S7,1006,7012,2021-03-08T22:12:31Z,21-03-06T16:05:28Z
LED,AER,2021-11-26T11:40:00Z,S7,1012,7012,2021-03-08T06:06:25Z,21-03-06T16:05:28Z
LED,AER,2021-12-11T09:20:00Z,S7,1010,7012,2021-03-08T13:23:25Z,21-03-06T16:05:28Z
LED,AER,2021-12-18T11:40:00Z,S7,1012,7012,2021-03-08T13:53:05Z,21-03-06T16:05:28Z
LED,AER,2021-12-22T07:20:00Z,S7,1006,7012,2021-03-08T07:08:43Z,21-03-06T16:05:28Z
LED,AER,2021-12-23T11:40:00Z,S7,1012,12239,2021-03-09T11:59:51Z,21-03-06T16:05:28Z
LED,AER,2021-12-26T12:25:00Z,SU,19,14696,2021-03-09T12:06:32Z,21-03-06T16:05:28Z
LED,AER,2021-12-28T08:25:00Z,SU,13,14696,2021-03-09T12:12:57Z,21-03-06T16:05:28Z
LED,AER,2021-12-29T02:45:00Z,SU,35,18546,2021-03-08T14:02:00Z,21-03-06T16:05:28Z
LED,AER,2021-12-31T01:45:00Z,SU,53,14696,2021-03-07T10:32:19Z,21-03-06T16:05:28Z
LED,AER,2022-01-01T07:20:00Z,S7,1006,19262,2021-03-06T16:05:22Z,21-03-06T16:05:28Z
LED,AER,2022-01-08T07:20:00Z,S7,1006,18677,2021-03-07T02:44:47Z,21-03-06T16:05:28Z
LED,AER,2022-01-09T02:20:00Z,S7,1024,13137,2021-03-06T18:56:15Z,21-03-06T16:05:28Z
LED,AER,2022-02-01T11:40:00Z,S7,1012,7012,2021-03-07T19:05:28Z,21-03-06T16:05:28Z
LED,AER,2022-02-04T07:20:00Z,S7,1006,8922,2021-03-07T15:49:22Z,21-03-06T16:05:28Z
LED,AER,2022-02-05T11:40:00Z,S7,1012,8922,2021-03-07T15:49:48Z,21-03-06T16:05:28Z
LED,AER,2022-02-07T09:20:00Z,S7,1010,7012,2021-03-08T11:10:18Z,21-03-06T16:05:28Z
LED,AER,2022-02-10T09:20:00Z,S7,1010,7012,2021-03-07T21:11:20Z,21-03-06T16:05:28Z
LED,AER,2022-02-12T11:40:00Z,S7,1012,7012,2021-03-09T06:33:28Z,21-03-06T16:05:28Z
LED,AER,2022-02-15T07:20:00Z,S7,1006,7012,2021-03-08T19:58:35Z,21-03-06T16:05:28Z
LED,AER,2022-02-18T07:20:00Z,S7,1006,7012,2021-03-07T08:48:26Z,21-03-06T16:05:28Z
LED,AER,2022-02-21T11:40:00Z,S7,1012,7012,2021-03-07T13:49:24Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-06T17:10:00Z,S7,1056,5150,2021-03-06T17:10:00Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-07T18:20:00Z,DP,284,4375,2021-03-07T18:20:00Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-08T02:05:00Z,S7,1060,4970,2021-03-08T02:05:00Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-09T11:25:00Z,7R,350,6286,2021-03-07T15:04:54Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-10T17:20:00Z,DP,284,4375,2021-03-09T12:15:55Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-11T14:40:00Z,U6,304,4492,2021-03-09T08:21:56Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-12T15:30:00Z,IO,866,4554,2021-03-07T07:21:21Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-13T15:15:00Z,DP,284,4551,2021-03-07T18:39:00Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-14T16:25:00Z,Y7,4004,4413,2021-03-07T19:16:11Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-15T17:20:00Z,DP,284,4571,2021-03-09T10:38:02Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-16T15:15:00Z,DP,284,4532,2021-03-07T16:54:17Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-17T13:10:00Z,DP,286,4571,2021-03-09T08:31:49Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-18T11:50:00Z,FV,6596,4085,2021-03-09T11:00:47Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-19T17:20:00Z,DP,284,4572,2021-03-09T11:48:32Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-20T13:10:00Z,DP,286,4572,2021-03-09T09:54:26Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-21T13:10:00Z,DP,286,4825,2021-03-07T06:42:08Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-22T13:10:00Z,DP,286,4516,2021-03-08T17:55:51Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-23T09:00:00Z,N4,176,4508,2021-03-07T22:05:16Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-24T13:10:00Z,DP,286,4572,2021-03-07T16:56:19Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-25T14:40:00Z,U6,304,4494,2021-03-08T19:42:08Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-26T17:20:00Z,DP,284,4572,2021-03-09T12:37:34Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-27T15:15:00Z,DP,284,4632,2021-03-08T17:05:54Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-28T01:55:00Z,S7,1060,4970,2021-03-08T17:08:01Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-29T16:45:00Z,DP,286,4572,2021-03-08T19:28:17Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-30T09:05:00Z,N4,176,4496,2021-03-09T08:06:25Z,21-03-06T16:05:28Z
KZN,MOW,2021-03-31T16:45:00Z,DP,286,4553,2021-03-08T21:38:18Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-01T15:50:00Z,DP,284,4572,2021-03-09T07:29:47Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-02T16:45:00Z,DP,286,4571,2021-03-08T18:01:32Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-03T15:50:00Z,DP,284,4572,2021-03-07T20:25:54Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-04T16:35:00Z,U6,121,4855,2021-03-08T06:52:13Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-05T15:50:00Z,DP,284,4572,2021-03-09T13:04:59Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-06T09:05:00Z,N4,176,4508,2021-03-08T08:15:29Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-07T15:50:00Z,DP,284,4285,2021-03-06T20:05:51Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-08T15:50:00Z,DP,284,4813,2021-03-07T13:51:40Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-09T15:50:00Z,DP,284,4830,2021-03-07T13:37:30Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-10T16:55:00Z,S7,1056,4978,2021-03-07T14:41:13Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-11T16:35:00Z,U6,121,4496,2021-03-09T08:05:52Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-12T16:55:00Z,S7,1056,4978,2021-03-08T11:21:16Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-13T09:05:00Z,N4,176,4756,2021-03-08T21:40:41Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-14T07:00:00Z,S7,1052,4978,2021-03-06T21:39:45Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-15T15:50:00Z,DP,284,4812,2021-03-07T12:13:03Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-16T16:45:00Z,DP,286,4830,2021-03-08T13:25:23Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-17T15:50:00Z,DP,284,4830,2021-03-07T16:44:29Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-18T16:35:00Z,U6,121,4855,2021-03-08T08:22:04Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-19T16:55:00Z,S7,1056,4978,2021-03-08T09:37:40Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-20T09:05:00Z,N4,176,4758,2021-03-08T18:02:03Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-21T16:55:00Z,S7,1056,4978,2021-03-06T17:54:01Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-22T07:00:00Z,S7,1052,4978,2021-03-07T09:15:10Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-23T15:50:00Z,DP,284,5148,2021-03-09T05:37:17Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-24T07:00:00Z,S7,1052,4978,2021-03-08T08:31:27Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-25T01:55:00Z,S7,1060,4978,2021-03-08T16:10:30Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-26T16:45:00Z,DP,286,5093,2021-03-07T21:06:50Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-27T16:55:00Z,S7,1056,5613,2021-03-09T08:16:48Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-28T08:40:00Z,SU,1191,6040,2021-03-07T19:01:11Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-29T13:55:00Z,S7,1054,4978,2021-03-08T12:04:56Z,21-03-06T16:05:28Z
KZN,MOW,2021-04-30T01:55:00Z,S7,1060,5613,2021-03-08T21:53:14Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-01T07:00:00Z,S7,1052,4978,2021-03-08T07:58:59Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-04T18:55:00Z,SU,1195,6040,2021-03-07T21:27:55Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-05T13:55:00Z,S7,1054,5158,2021-03-06T21:26:18Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-06T07:00:00Z,S7,1052,5158,2021-03-07T06:46:05Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-07T01:55:00Z,S7,1060,5613,2021-03-08T16:59:10Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-08T16:55:00Z,S7,1056,4978,2021-03-09T11:46:04Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-09T16:35:00Z,U6,121,4508,2021-03-08T21:52:38Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-10T00:15:00Z,SU,1197,6040,2021-03-09T06:23:37Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-12T07:00:00Z,S7,1052,4978,2021-03-08T13:28:45Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-13T07:00:00Z,S7,1052,4965,2021-03-08T11:45:07Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-14T13:55:00Z,S7,1054,4978,2021-03-08T16:48:39Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-15T16:55:00Z,S7,1056,4978,2021-03-08T15:07:45Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-16T16:35:00Z,U6,121,4508,2021-03-08T15:01:05Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-18T07:00:00Z,S7,1052,4978,2021-03-07T08:06:11Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-19T07:00:00Z,S7,1052,4978,2021-03-08T15:16:37Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-21T15:50:00Z,DP,284,5148,2021-03-06T19:59:09Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-22T13:55:00Z,S7,1054,4978,2021-03-07T00:35:01Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-24T15:50:00Z,DP,284,4890,2021-03-09T11:10:25Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-26T13:55:00Z,S7,1054,4978,2021-03-06T18:04:36Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-27T13:55:00Z,S7,1054,4978,2021-03-09T07:19:59Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-28T16:45:00Z,DP,286,5148,2021-03-08T18:09:44Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-29T15:50:00Z,DP,284,4898,2021-03-09T06:54:55Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-30T01:55:00Z,S7,1060,4978,2021-03-07T12:19:46Z,21-03-06T16:05:28Z
KZN,MOW,2021-05-31T16:45:00Z,DP,286,4890,2021-03-08T13:40:42Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-01T15:50:00Z,DP,284,4632,2021-03-09T12:18:48Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-02T01:55:00Z,S7,1060,5570,2021-03-08T10:25:12Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-05T15:50:00Z,DP,284,4890,2021-03-08T12:24:28Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-06T15:50:00Z,DP,284,4898,2021-03-07T12:30:25Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-07T15:50:00Z,DP,284,4640,2021-03-08T06:52:59Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-08T15:50:00Z,DP,284,4632,2021-03-06T21:40:53Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-10T15:50:00Z,DP,284,4898,2021-03-06T16:30:44Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-11T15:50:00Z,DP,284,4890,2021-03-08T16:47:06Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-15T15:50:00Z,DP,284,4890,2021-03-09T11:30:36Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-16T01:55:00Z,S7,1060,4978,2021-03-08T10:26:50Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-18T15:50:00Z,DP,284,4891,2021-03-08T18:02:28Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-19T07:00:00Z,S7,1052,4978,2021-03-07T19:46:02Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-20T01:55:00Z,S7,1060,4978,2021-03-06T18:26:57Z,21-03-06T16:05:28Z
KZN,MOW,2021-06-22T13:55:00Z,S7,1054,4978,2021-03-09T03:31:51Z,21-03-06T16:05:28Z
KZN,MOW,2021-07-03T22:55:00Z,TK,428,40676,2021-03-06T21:36:39Z,21-03-06T16:05:28Z
KZN,MOW,2021-07-04T16:55:00Z,S7,1056,5613,2021-03-06T21:36:39Z,21-03-06T16:05:28Z
KZN,MOW,2021-07-05T16:55:00Z,S7,1056,5613,2021-03-08T15:00:12Z,21-03-06T16:05:28Z
KZN,MOW,2021-07-09T13:55:00Z,S7,1054,5158,2021-03-08T10:58:12Z,21-03-06T16:05:28Z
KZN,MOW,2021-07-10T13:55:00Z,S7,1054,5068,2021-03-09T05:02:02Z,21-03-06T16:05:28Z
KZN,MOW,2021-07-11T22:55:00Z,TK,4428,37136,2021-03-07T09:02:59Z,21-03-06T16:05:28Z
KZN,MOW,2021-07-12T16:55:00Z,S7,1056,4978,2021-03-07T09:02:59Z,21-03-06T16:05:28Z
KZN,MOW,2021-07-13T13:55:00Z,S7,1054,4978,2021-03-09T05:52:31Z,21-03-06T16:05:28Z
KZN,MOW,2021-07-14T16:55:00Z,S7,1056,4978,2021-03-08T21:35:51Z,21-03-06T16:05:28Z
KZN,MOW,2021-07-15T07:00:00Z,S7,1052,6707,2021-03-08T00:53:34Z,21-03-06T16:05:28Z
KZN,MOW,2021-07-17T01:55:00Z,S7,1060,4978,2021-03-07T12:24:08Z,21-03-06T16:05:28Z
KZN,MOW,2021-07-22T13:55:00Z,S7,1054,4978,2021-03-09T07:16:10Z,21-03-06T16:05:28Z
KZN,MOW,2021-08-01T01:55:00Z,S7,1060,4978,2021-03-08T17:39:00Z,21-03-06T16:05:28Z
KZN,MOW,2021-08-02T16:55:00Z,S7,1056,5613,2021-03-07T12:27:19Z,21-03-06T16:05:28Z
KZN,MOW,2021-08-09T16:55:00Z,S7,1056,5158,2021-03-07T17:30:58Z,21-03-06T16:05:28Z
KZN,MOW,2021-08-16T16:55:00Z,S7,1056,4978,2021-03-09T08:35:23Z,21-03-06T16:05:28Z
KZN,MOW,2021-08-17T22:55:00Z,TK,4428,73408,2021-03-07T17:35:49Z,21-03-06T16:05:28Z
KZN,MOW,2021-08-18T16:55:00Z,S7,1056,4978,2021-03-08T19:33:11Z,21-03-06T16:05:28Z
KZN,MOW,2021-08-20T16:55:00Z,S7,1056,4978,2021-03-08T14:23:34Z,21-03-06T16:05:28Z
KZN,MOW,2021-09-04T16:55:00Z,S7,1056,4978,2021-03-08T19:51:14Z,21-03-06T16:05:28Z
KZN,MOW,2021-09-11T13:55:00Z,S7,1054,4978,2021-03-07T09:41:06Z,21-03-06T16:05:28Z
KZN,MOW,2021-09-24T15:50:00Z,DP,284,4890,2021-03-07T17:38:45Z,21-03-06T16:05:28Z
KZN,MOW,2021-10-05T15:50:00Z,DP,284,3998,2021-03-08T14:16:08Z,21-03-06T16:05:28Z
KZN,MOW,2021-11-16T07:20:00Z,S7,1052,4978,2021-03-08T20:27:55Z,21-03-06T16:05:28Z
KZN,MOW,2021-12-10T23:15:00Z,TK,428,33270,2021-03-07T14:57:10Z,21-03-06T16:05:28Z
KZN,MOW,2021-12-11T14:00:00Z,S7,1054,4978,2021-03-07T14:57:10Z,21-03-06T16:05:28Z
KZN,MOW,2022-01-22T02:05:00Z,S7,1060,4978,2021-03-08T18:41:09Z,21-03-06T16:05:28Z
KZN,MOW,2022-02-08T23:15:00Z,TK,428,29874,2021-03-08T07:41:32Z,21-03-06T16:05:28Z
KZN,MOW,2022-02-09T02:05:00Z,S7,1060,6508,2021-03-08T07:41:32Z,21-03-06T16:05:28Z
KZN,MOW,2022-02-21T02:05:00Z,S7,1060,4978,2021-03-07T16:12:14Z,21-03-06T16:05:28Z
KZN,MOW,2022-02-22T14:00:00Z,S7,1054,4978,2021-03-07T21:16:46Z,21-03-06T16:05:28Z
KZN,MOW,2022-02-27T02:05:00Z,S7,1060,6768,2021-03-07T21:32:32Z,21-03-06T16:05:28Z
KZN,LED,2021-03-06T17:10:00Z,S7,1064,5996,2021-03-06T16:55:18Z,21-03-06T16:05:28Z
KZN,LED,2021-03-07T10:20:00Z,5N,598,5490,2021-03-07T10:20:00Z,21-03-06T16:05:28Z
KZN,LED,2021-03-08T02:05:00Z,S7,1060,5996,2021-03-07T07:10:19Z,21-03-06T16:05:28Z
KZN,LED,2021-03-09T11:25:00Z,7R,350,8684,2021-03-08T08:25:46Z,21-03-06T16:05:28Z
KZN,LED,2021-03-10T14:00:00Z,S7,1054,5912,2021-03-07T15:37:36Z,21-03-06T16:05:28Z
KZN,LED,2021-03-11T18:00:00Z,DP,548,5662,2021-03-08T12:18:11Z,21-03-06T16:05:28Z
KZN,LED,2021-03-12T02:05:00Z,S7,1060,5912,2021-03-08T05:37:26Z,21-03-06T16:05:28Z
KZN,LED,2021-03-13T18:00:00Z,DP,548,5662,2021-03-08T18:53:04Z,21-03-06T16:05:28Z
KZN,LED,2021-03-14T02:05:00Z,S7,1060,5871,2021-03-07T15:53:21Z,21-03-06T16:05:28Z
KZN,LED,2021-03-15T18:00:00Z,DP,548,5662,2021-03-08T07:58:37Z,21-03-06T16:05:28Z
KZN,LED,2021-03-16T18:00:00Z,DP,548,5662,2021-03-07T04:06:30Z,21-03-06T16:05:28Z
KZN,LED,2021-03-17T18:00:00Z,DP,548,5662,2021-03-07T20:15:56Z,21-03-06T16:05:28Z
KZN,LED,2021-03-18T07:20:00Z,S7,1052,5912,2021-03-09T09:09:34Z,21-03-06T16:05:28Z
KZN,LED,2021-03-19T02:05:00Z,S7,1060,5983,2021-03-09T09:39:43Z,21-03-06T16:05:28Z
KZN,LED,2021-03-20T02:05:00Z,S7,1060,5983,2021-03-09T11:43:34Z,21-03-06T16:05:28Z
KZN,LED,2021-03-21T02:05:00Z,S7,1060,5912,2021-03-09T09:10:18Z,21-03-06T16:05:28Z
KZN,LED,2021-03-22T17:10:00Z,S7,1056,5912,2021-03-08T18:46:05Z,21-03-06T16:05:28Z
KZN,LED,2021-03-23T02:05:00Z,S7,1060,5983,2021-03-09T10:46:36Z,21-03-06T16:05:28Z
KZN,LED,2021-03-24T14:00:00Z,S7,1054,5984,2021-03-08T14:54:29Z,21-03-06T16:05:28Z
KZN,LED,2021-03-25T02:05:00Z,S7,1060,5984,2021-03-08T16:40:01Z,21-03-06T16:05:28Z
KZN,LED,2021-03-26T07:20:00Z,S7,1052,6186,2021-03-07T11:52:59Z,21-03-06T16:05:28Z
KZN,LED,2021-03-27T02:05:00Z,S7,1060,5871,2021-03-09T08:12:00Z,21-03-06T16:05:28Z
KZN,LED,2021-03-28T01:55:00Z,S7,1060,5871,2021-03-08T18:59:01Z,21-03-06T16:05:28Z
KZN,LED,2021-03-29T16:55:00Z,S7,1056,5920,2021-03-08T19:21:20Z,21-03-06T16:05:28Z
KZN,LED,2021-03-30T09:30:00Z,5N,598,5090,2021-03-07T05:15:25Z,21-03-06T16:05:28Z
KZN,LED,2021-03-31T09:30:00Z,5N,598,5590,2021-03-08T14:39:25Z,21-03-06T16:05:28Z
KZN,LED,2021-04-01T09:30:00Z,5N,598,5590,2021-03-09T00:22:36Z,21-03-06T16:05:28Z
KZN,LED,2021-04-02T09:30:00Z,5N,598,5590,2021-03-09T12:32:03Z,21-03-06T16:05:28Z
KZN,LED,2021-04-03T17:55:00Z,DP,548,5662,2021-03-09T12:34:40Z,21-03-06T16:05:28Z
KZN,LED,2021-04-04T09:30:00Z,5N,598,5990,2021-03-07T22:18:19Z,21-03-06T16:05:28Z
KZN,LED,2021-04-05T09:30:00Z,5N,598,5590,2021-03-09T06:30:45Z,21-03-06T16:05:28Z
KZN,LED,2021-04-06T09:30:00Z,5N,598,4590,2021-03-09T10:38:31Z,21-03-06T16:05:28Z
KZN,LED,2021-04-07T09:30:00Z,5N,598,5090,2021-03-09T11:18:14Z,21-03-06T16:05:28Z
KZN,LED,2021-04-08T09:30:00Z,5N,598,4590,2021-03-07T06:31:20Z,21-03-06T16:05:28Z
KZN,LED,2021-04-09T09:30:00Z,5N,598,5090,2021-03-09T12:34:56Z,21-03-06T16:05:28Z
